"Site Id:";"Motion Laboratories--";

"Record Time";"L1";"L2";"L3";"L12";"L23";"L31";"I1";"I2";"I3";"In";" Freq.";"V-avr";"U-avr";"I-avr";"P";"Q";"S";" PF ";" dI1";" dI2";" dI3";" dIo";" dkW";" dkVAr";"THD L1";"THD L2";"THD L3";"THD L12";"THD L23";"THD L31";"THD I1";"THD I2";"THD I3";"THD In";" P1";" P2";" P3";" Q1";" Q2";" Q3";" kWh_Im";" kWh_Ex";" kVArh-C";" kVArh-I";
"21:38:48";"     129.3 V ";"     128.9 V ";"     128.3 V ";"     223.4 V ";"     222.9 V ";"     223.2 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     128.8 V ";"     223.1 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.4   ";"       3.4   ";"       2.0   ";"       3.1   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:38:59";"     129.7 V ";"     129.4 V ";"     128.7 V ";"     224.2 V ";"     223.7 V ";"     223.9 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     129.2 V ";"     223.9 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.5   ";"       2.0   ";"       3.3   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:39:10";"     129.3 V ";"     129.0 V ";"     128.4 V ";"     223.5 V ";"     223.1 V ";"     223.3 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     128.9 V ";"     223.3 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.5   ";"       2.0   ";"       3.3   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:39:22";"     129.6 V ";"     129.3 V ";"     128.6 V ";"     224.0 V ";"     223.5 V ";"     223.7 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     129.1 V ";"     223.7 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.5   ";"       2.0   ";"       3.2   ";"       3.0   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:39:32";"     129.6 V ";"     129.3 V ";"     128.7 V ";"     224.1 V ";"     223.6 V ";"     223.8 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.02 Hz ";"     129.2 V ";"     223.8 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.4   ";"       2.0   ";"       3.3   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:39:43";"     129.2 V ";"     128.8 V ";"     128.2 V ";"     223.2 V ";"     222.7 V ";"     223.0 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     128.7 V ";"     222.9 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.4   ";"       2.0   ";"       3.3   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:39:54";"     129.3 V ";"     128.9 V ";"     128.3 V ";"     223.4 V ";"     222.9 V ";"     223.2 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     128.8 V ";"     223.1 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.3   ";"       2.1   ";"       3.2   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:40:06";"     129.3 V ";"     128.9 V ";"     128.3 V ";"     223.4 V ";"     222.8 V ";"     223.1 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.98 Hz ";"     128.8 V ";"     223.1 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.4   ";"       2.1   ";"       3.2   ";"       3.0   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:40:17";"     129.3 V ";"     129.0 V ";"     128.4 V ";"     223.6 V ";"     223.1 V ";"     223.3 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.97 Hz ";"     128.9 V ";"     223.3 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.4   ";"       2.1   ";"       3.2   ";"       3.0   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:40:28";"     129.7 V ";"     129.4 V ";"     128.7 V ";"     224.1 V ";"     223.6 V ";"     223.9 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.97 Hz ";"     129.2 V ";"     223.8 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       3.1   ";"       4.2   ";"       2.4   ";"       3.4   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:40:39";"     129.3 V ";"     129.0 V ";"     128.3 V ";"     223.5 V ";"     223.0 V ";"     223.2 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.97 Hz ";"     128.8 V ";"     223.2 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       4.0   ";"       2.6   ";"       3.4   ";"       3.1   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:40:50";"     129.7 V ";"     129.3 V ";"     128.6 V ";"     224.1 V ";"     223.6 V ";"     223.8 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.97 Hz ";"     129.2 V ";"     223.8 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       4.0   ";"       2.6   ";"       3.4   ";"       3.1   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:41:01";"     129.3 V ";"     129.0 V ";"     128.3 V ";"     223.5 V ";"     223.0 V ";"     223.2 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.98 Hz ";"     128.8 V ";"     223.2 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.7   ";"       2.5   ";"       3.2   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:41:12";"     129.1 V ";"     128.7 V ";"     128.1 V ";"     223.2 V ";"     222.6 V ";"     222.9 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.98 Hz ";"     128.6 V ";"     222.9 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.8   ";"       3.7   ";"       2.2   ";"       3.4   ";"       3.0   ";"       2.1   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:41:23";"     129.4 V ";"     129.0 V ";"     128.4 V ";"     223.7 V ";"     223.0 V ";"     223.4 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     128.9 V ";"     223.3 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.8   ";"       3.7   ";"       2.2   ";"       3.4   ";"       3.0   ";"       2.1   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:41:34";"     129.3 V ";"     128.9 V ";"     128.2 V ";"     223.5 V ";"     222.8 V ";"     223.1 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     128.8 V ";"     223.1 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.9   ";"       3.8   ";"       2.1   ";"       3.4   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:41:45";"     129.4 V ";"     129.1 V ";"     128.4 V ";"     223.7 V ";"     223.1 V ";"     223.4 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     128.9 V ";"     223.4 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.4   ";"       2.0   ";"       3.2   ";"       2.8   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:41:57";"     129.5 V ";"     129.2 V ";"     128.4 V ";"     223.8 V ";"     223.3 V ";"     223.5 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     129.0 V ";"     223.5 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.4   ";"       2.0   ";"       3.2   ";"       2.8   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:42:08";"     129.5 V ";"     129.1 V ";"     128.5 V ";"     223.7 V ";"     223.2 V ";"     223.5 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     129.0 V ";"     223.4 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.4   ";"       3.3   ";"       2.0   ";"       3.1   ";"       2.8   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:42:19";"     129.4 V ";"     129.1 V ";"     128.4 V ";"     223.7 V ";"     223.1 V ";"     223.4 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     128.9 V ";"     223.4 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.5   ";"       2.1   ";"       3.3   ";"       3.0   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:42:30";"     129.6 V ";"     129.3 V ";"     128.6 V ";"     224.0 V ";"     223.5 V ";"     223.7 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     129.1 V ";"     223.7 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.5   ";"       2.1   ";"       3.3   ";"       3.0   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:42:40";"     129.2 V ";"     129.0 V ";"     128.2 V ";"     223.5 V ";"     223.0 V ";"     223.1 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     128.8 V ";"     223.2 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.4   ";"       3.1   ";"       2.0   ";"       3.2   ";"       3.0   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:42:52";"     129.5 V ";"     129.1 V ";"     128.5 V ";"     223.8 V ";"     223.3 V ";"     223.5 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     129.0 V ";"     223.5 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.4   ";"       2.0   ";"       3.1   ";"       2.8   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:43:03";"     129.5 V ";"     129.2 V ";"     128.5 V ";"     223.9 V ";"     223.4 V ";"     223.5 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     129.0 V ";"     223.6 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.4   ";"       2.0   ";"       3.1   ";"       2.8   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:43:14";"     129.8 V ";"     129.4 V ";"     128.7 V ";"     224.3 V ";"     223.7 V ";"     224.0 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     129.3 V ";"     224.0 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.4   ";"       2.0   ";"       3.2   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:43:25";"     129.7 V ";"     129.4 V ";"     128.7 V ";"     224.1 V ";"     223.7 V ";"     223.9 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     129.2 V ";"     223.9 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.5   ";"       2.0   ";"       3.2   ";"       2.8   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:43:36";"     129.9 V ";"     129.6 V ";"     128.9 V ";"     224.5 V ";"     224.0 V ";"     224.2 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     129.4 V ";"     224.2 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.5   ";"       2.0   ";"       3.2   ";"       2.8   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"21:43:46";"     129.3 V ";"     128.9 V ";"     128.2 V ";"     223.4 V ";"     222.9 V ";"     223.1 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.02 Hz ";"     128.8 V ";"     223.1 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.5   ";"       2.0   ";"       3.2   ";"       2.8   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
